"GEO_ID","NAME","B11012_001E","B11012_001M","B11012_002E","B11012_002M","B11012_003E","B11012_003M","B11012_004E","B11012_004M","B11012_005E","B11012_005M","B11012_006E","B11012_006M","B11012_007E","B11012_007M","B11012_008E","B11012_008M","B11012_009E","B11012_009M","B11012_010E","B11012_010M","B11012_011E","B11012_011M","B11012_012E","B11012_012M","B11012_013E","B11012_013M","B11012_014E","B11012_014M","B11012_015E","B11012_015M",
"1500000US490351133071","Block Group 1, Census Tract 1133.07, Salt Lake County, Utah","282","95","259","94","138","62","124","58","14","22","121","73","7","11","7","11","0","11","114","77","39","60","75","71","23","17","23","17","0","11",
"1500000US490351133072","Block Group 2, Census Tract 1133.07, Salt Lake County, Utah","480","89","404","86","275","91","128","52","147","87","129","74","32","41","9","14","23","38","97","66","40","38","57","55","76","42","54","36","22","25",
"1500000US490351133073","Block Group 3, Census Tract 1133.07, Salt Lake County, Utah","766","110","604","126","414","130","310","120","104","49","190","105","70","64","70","64","0","11","120","78","107","76","13","16","162","72","121","58","41","48",
"1500000US490351133074","Block Group 4, Census Tract 1133.07, Salt Lake County, Utah","362","91","305","80","175","71","83","50","92","58","130","65","0","11","0","11","0","11","130","65","43","22","87","60","57","54","30","34","27","43",
"1500000US490351133081","Block Group 1, Census Tract 1133.08, Salt Lake County, Utah","355","80","307","85","231","87","143","77","88","46","76","36","0","11","0","11","0","11","76","36","52","25","24","29","48","38","28","21","20","32",
"1500000US490351133082","Block Group 2, Census Tract 1133.08, Salt Lake County, Utah","560","78","458","83","297","76","174","61","123","58","161","64","54","41","49","39","5","9","107","64","75","59","32","38","102","59","61","35","41","46",
"1500000US490351133083","Block Group 3, Census Tract 1133.08, Salt Lake County, Utah","605","84","376","79","259","73","148","51","111","56","117","59","18","20","10","16","8","11","99","60","27","25","72","52","229","74","56","42","173","62",
"1500000US490351133091","Block Group 1, Census Tract 1133.09, Salt Lake County, Utah","524","114","340","107","122","51","114","49","8","12","218","114","78","63","16","21","62","58","140","98","30","34","110","97","184","74","37","26","147","70",
"1500000US490351133092","Block Group 2, Census Tract 1133.09, Salt Lake County, Utah","416","100","350","110","277","109","176","70","101","93","73","46","30","29","17","19","13","22","43","36","27","27","16","24","66","42","44","32","22","27",
"1500000US490351133093","Block Group 3, Census Tract 1133.09, Salt Lake County, Utah","488","103","458","107","356","100","259","94","97","75","102","81","28","44","0","11","28","44","74","71","50","66","24","28","30","25","22","22","8","12",
"1500000US490351133101","Block Group 1, Census Tract 1133.10, Salt Lake County, Utah","306","86","220","83","164","80","164","80","0","11","56","49","9","16","9","16","0","11","47","46","32","38","15","24","86","50","54","34","32","38",
"1500000US490351133102","Block Group 2, Census Tract 1133.10, Salt Lake County, Utah","468","91","310","93","106","65","62","53","44","37","204","91","36","56","0","11","36","56","168","101","36","54","132","98","158","59","27","27","131","52",
"1500000US490351133103","Block Group 3, Census Tract 1133.10, Salt Lake County, Utah","214","73","152","69","125","64","107","55","18","30","27","26","21","24","11","17","10","18","6","11","6","11","0","11","62","43","40","33","22","29",
"1500000US490351134061","Block Group 1, Census Tract 1134.06, Salt Lake County, Utah","717","128","615","128","289","87","201","73","88","54","326","103","137","76","39","30","98","81","189","86","12","13","177","85","102","64","27","25","75","60",
"1500000US490351134062","Block Group 2, Census Tract 1134.06, Salt Lake County, Utah","649","104","444","99","217","82","170","58","47","54","227","91","120","78","92","63","28","45","107","60","58","35","49","49","205","82","131","63","74","60",
"1500000US490351134063","Block Group 3, Census Tract 1134.06, Salt Lake County, Utah","453","88","442","88","326","86","268","81","58","47","116","63","35","39","0","11","35","39","81","50","75","49","6","12","11","18","11","18","0","11",
"1500000US490351134071","Block Group 1, Census Tract 1134.07, Salt Lake County, Utah","646","160","596","171","354","143","335","138","19","30","242","144","116","113","73","91","43","63","126","105","126","105","0","11","50","48","34","40","16","26",
"1500000US490351134072","Block Group 2, Census Tract 1134.07, Salt Lake County, Utah","1566","188","1291","182","1000","185","938","177","62","43","291","121","92","84","92","84","0","16","199","95","150","98","49","78","275","120","259","113","16","32",
"1500000US490351134073","Block Group 3, Census Tract 1134.07, Salt Lake County, Utah","683","133","600","155","529","144","392","127","137","117","71","80","10","16","10","16","0","11","61","79","14","23","47","75","83","80","44","47","39","64",
"1500000US490351134081","Block Group 1, Census Tract 1134.08, Salt Lake County, Utah","653","91","585","94","482","96","352","88","130","66","103","68","16","19","16","19","0","11","87","64","31","21","56","57","68","44","68","44","0","11",
"1500000US490351134082","Block Group 2, Census Tract 1134.08, Salt Lake County, Utah","664","78","565","89","421","91","390","82","31","39","144","76","31","25","17","16","14","20","113","73","39","30","74","67","99","58","78","51","21","22",
"1500000US490351134083","Block Group 3, Census Tract 1134.08, Salt Lake County, Utah","427","78","392","80","322","78","292","81","30","27","70","67","14","17","14","17","0","11","56","64","13","16","43","62","35","29","25","25","10","16",
"1500000US490351134091","Block Group 1, Census Tract 1134.09, Salt Lake County, Utah","472","93","376","85","293","74","228","72","65","44","83","65","55","57","55","57","0","11","28","25","28","25","0","11","96","64","33","27","63","59",
"1500000US490351134092","Block Group 2, Census Tract 1134.09, Salt Lake County, Utah","487","75","405","81","389","78","363","74","26","40","16","25","0","11","0","11","0","11","16","25","16","25","0","11","82","43","75","44","7","11",
"1500000US490351134093","Block Group 3, Census Tract 1134.09, Salt Lake County, Utah","504","68","453","75","399","85","358","85","41","34","54","42","39","37","39","37","0","11","15","17","15","17","0","11","51","33","41","29","10","16",
"1500000US490351134101","Block Group 1, Census Tract 1134.10, Salt Lake County, Utah","592","79","465","83","255","62","232","60","23","26","210","82","88","64","34","31","54","61","122","53","68","39","54","41","127","63","94","52","33","40",
"1500000US490351134102","Block Group 2, Census Tract 1134.10, Salt Lake County, Utah","337","64","266","65","152","63","100","44","52","45","114","52","22","21","22","21","0","11","92","52","50","33","42","43","71","34","63","32","8","12",
"1500000US490351134103","Block Group 3, Census Tract 1134.10, Salt Lake County, Utah","456","76","348","73","245","61","234","60","11","16","103","61","22","24","8","13","14","22","81","59","59","46","22","36","108","60","49","38","59","46",
"1500000US490351134104","Block Group 4, Census Tract 1134.10, Salt Lake County, Utah","453","98","353","95","191","79","191","79","0","11","162","81","54","46","54","46","0","11","108","69","102","69","6","10","100","56","68","38","32","42",
"1500000US490351134111","Block Group 1, Census Tract 1134.11, Salt Lake County, Utah","241","37","213","36","172","35","165","37","7","11","41","32","17","21","17","21","0","11","24","24","24","24","0","11","28","20","28","20","0","11",
"1500000US490351134112","Block Group 2, Census Tract 1134.11, Salt Lake County, Utah","509","45","452","50","313","54","289","53","24","22","139","54","62","36","51","30","11","15","77","50","33","24","44","45","57","29","57","29","0","11",
"1500000US490351134121","Block Group 1, Census Tract 1134.12, Salt Lake County, Utah","669","71","615","60","561","69","498","59","63","48","54","30","8","8","8","8","0","11","46","30","46","30","0","11","54","44","54","44","0","11",
"1500000US490351134131","Block Group 1, Census Tract 1134.13, Salt Lake County, Utah","603","91","551","95","441","95","385","92","56","51","110","45","58","35","58","35","0","11","52","33","27","25","25","23","52","34","43","30","9","14",
"1500000US490351134132","Block Group 2, Census Tract 1134.13, Salt Lake County, Utah","397","94","330","94","217","89","119","50","98","76","113","71","33","36","33","36","0","11","80","62","80","62","0","11","67","59","59","58","8","13",
"1500000US490351134133","Block Group 3, Census Tract 1134.13, Salt Lake County, Utah","642","104","581","110","400","101","320","81","80","62","181","98","62","60","62","60","0","11","119","79","91","65","28","44","61","36","61","36","0","11",
"1500000US490351135051","Block Group 1, Census Tract 1135.05, Salt Lake County, Utah","388","90","286","77","135","53","101","41","34","40","151","78","38","48","38","48","0","11","113","64","20","22","93","60","102","66","28","26","74","61",
"1500000US490351135052","Block Group 2, Census Tract 1135.05, Salt Lake County, Utah","560","86","434","85","337","80","321","80","16","19","97","51","32","22","32","22","0","11","65","47","31","28","34","37","126","55","94","41","32","40",
"1500000US490351135053","Block Group 3, Census Tract 1135.05, Salt Lake County, Utah","601","81","460","84","347","70","292","65","55","31","113","69","0","11","0","11","0","11","113","69","89","60","24","37","141","70","132","73","9","14",
"1500000US490351135054","Block Group 4, Census Tract 1135.05, Salt Lake County, Utah","396","76","374","78","208","67","138","47","70","47","166","77","65","51","44","42","21","32","101","59","0","11","101","59","22","19","22","19","0","11",
"1500000US490351135091","Block Group 1, Census Tract 1135.09, Salt Lake County, Utah","1180","173","798","185","330","150","229","123","101","87","468","149","180","114","128","94","52","66","288","124","213","110","75","70","382","132","238","100","144","93",
"1500000US490351135092","Block Group 2, Census Tract 1135.09, Salt Lake County, Utah","990","153","811","151","663","149","551","127","112","73","148","99","79","87","43","69","36","54","69","80","54","66","15","24","179","81","133","74","46","35",
"1500000US490351135101","Block Group 1, Census Tract 1135.10, Salt Lake County, Utah","486","78","321","72","233","80","168","63","65","59","88","44","13","16","13","16","0","11","75","43","39","30","36","28","165","61","160","61","5","13",
"1500000US490351135102","Block Group 2, Census Tract 1135.10, Salt Lake County, Utah","360","57","246","55","179","52","164","53","15","17","67","38","0","11","0","11","0","11","67","38","67","38","0","11","114","49","90","42","24","37",
"1500000US490351135103","Block Group 3, Census Tract 1135.10, Salt Lake County, Utah","221","70","151","58","127","54","117","59","10","15","24","23","11","16","0","11","11","16","13","18","13","18","0","11","70","49","33","25","37","47",
"1500000US490351135111","Block Group 1, Census Tract 1135.11, Salt Lake County, Utah","784","83","615","92","445","90","355","83","90","48","170","83","13","14","13","14","0","11","157","81","54","42","103","74","169","56","107","47","62","37",
"1500000US490351135112","Block Group 2, Census Tract 1135.11, Salt Lake County, Utah","441","70","347","59","290","61","258","61","32","27","57","36","0","11","0","11","0","11","57","36","57","36","0","11","94","61","78","52","16","31",
"1500000US490351135121","Block Group 1, Census Tract 1135.12, Salt Lake County, Utah","1021","129","537","118","329","96","122","67","207","85","208","103","32","44","0","11","32","44","176","81","86","63","90","52","484","104","298","81","186","69",
"1500000US490351135122","Block Group 2, Census Tract 1135.12, Salt Lake County, Utah","653","118","305","104","200","89","0","11","200","89","105","72","0","11","0","11","0","11","105","72","0","11","105","72","348","104","8","13","340","105",
"1500000US490351135131","Block Group 1, Census Tract 1135.13, Salt Lake County, Utah","363","97","268","89","219","86","142","60","77","67","49","36","0","11","0","11","0","11","49","36","49","36","0","11","95","58","70","44","25","39",
"1500000US490351135132","Block Group 2, Census Tract 1135.13, Salt Lake County, Utah","339","81","212","73","173","74","130","64","43","37","39","44","27","41","27","41","0","11","12","14","12","14","0","11","127","62","57","41","70","45",
"1500000US490351135133","Block Group 3, Census Tract 1135.13, Salt Lake County, Utah","340","98","279","107","216","88","91","40","125","85","63","70","3","9","3","9","0","11","60","70","17","18","43","66","61","43","31","31","30","28",
"1500000US490351135134","Block Group 4, Census Tract 1135.13, Salt Lake County, Utah","796","137","670","130","501","129","203","71","298","114","169","88","40","39","13","22","27","31","129","80","43","29","86","74","126","81","10","17","116","79",
"1500000US490351135141","Block Group 1, Census Tract 1135.14, Salt Lake County, Utah","564","137","398","150","190","90","97","67","93","60","208","147","71","95","13","22","58","93","137","107","0","11","137","107","166","77","11","18","155","76",
"1500000US490351135142","Block Group 2, Census Tract 1135.14, Salt Lake County, Utah","589","129","357","131","270","123","186","92","84","89","87","64","14","23","14","23","0","11","73","62","27","34","46","53","232","110","221","107","11","18",
"1500000US490351135143","Block Group 3, Census Tract 1135.14, Salt Lake County, Utah","392","108","243","114","128","85","72","42","56","75","115","80","26","32","26","32","0","11","89","76","65","70","24","26","149","85","77","49","72","72",
"1500000US490351135144","Block Group 4, Census Tract 1135.14, Salt Lake County, Utah","726","131","345","118","228","110","13","20","215","108","117","65","28","34","0","11","28","34","89","57","14","24","75","51","381","106","123","59","258","102",
"1500000US490351135151","Block Group 1, Census Tract 1135.15, Salt Lake County, Utah","771","124","640","139","449","131","418","130","31","37","191","84","0","11","0","11","0","11","191","84","134","84","57","48","131","79","95","65","36","43",
"1500000US490351135152","Block Group 2, Census Tract 1135.15, Salt Lake County, Utah","461","96","243","86","190","72","128","66","62","44","53","52","21","32","0","11","21","32","32","39","32","39","0","11","218","88","207","85","11","17",
"1500000US490351135153","Block Group 3, Census Tract 1135.15, Salt Lake County, Utah","831","139","534","127","446","117","313","98","133","63","88","71","22","34","22","34","0","11","66","63","37","36","29","50","297","111","63","50","234","101",
"1500000US490351135201","Block Group 1, Census Tract 1135.20, Salt Lake County, Utah","772","100","468","99","320","90","155","60","165","70","148","73","38","33","29","29","9","14","110","68","9","14","101","66","304","94","174","76","130","64",
"1500000US490351135202","Block Group 2, Census Tract 1135.20, Salt Lake County, Utah","606","96","453","74","388","78","369","77","19","21","65","37","0","11","0","11","0","11","65","37","65","37","0","11","153","72","82","44","71","76",
"1500000US490351135211","Block Group 1, Census Tract 1135.21, Salt Lake County, Utah","654","86","493","86","378","85","322","76","56","42","115","66","0","11","0","11","0","11","115","66","103","63","12","19","161","69","140","69","21","30",
"1500000US490351135212","Block Group 2, Census Tract 1135.21, Salt Lake County, Utah","378","74","287","77","150","51","144","51","6","11","137","73","36","33","19","22","17","25","101","76","29","28","72","69","91","47","91","47","0","11",
"1500000US490351135213","Block Group 3, Census Tract 1135.21, Salt Lake County, Utah","383","74","291","81","246","81","200","75","46","48","45","35","17","25","0","11","17","25","28","26","21","23","7","12","92","69","92","69","0","11",
"1500000US490351135214","Block Group 4, Census Tract 1135.21, Salt Lake County, Utah","337","78","270","78","206","72","195","70","11","14","64","43","0","11","0","11","0","11","64","43","32","25","32","37","67","53","35","29","32","49",
"1500000US490351135221","Block Group 1, Census Tract 1135.22, Salt Lake County, Utah","574","80","433","61","386","58","373","57","13","24","47","29","27","24","27","24","0","11","20","18","12","13","8","12","141","73","141","73","0","11",
"1500000US490351135222","Block Group 2, Census Tract 1135.22, Salt Lake County, Utah","486","68","409","80","376","78","372","77","4","9","33","31","10","14","10","14","0","11","23","28","23","28","0","11","77","54","77","54","0","11",
"1500000US490351135231","Block Group 1, Census Tract 1135.23, Salt Lake County, Utah","405","72","347","70","268","64","225","59","43","46","79","52","22","33","22","33","0","11","57","42","57","42","0","11","58","55","58","55","0","11",
"1500000US490351135232","Block Group 2, Census Tract 1135.23, Salt Lake County, Utah","516","112","393","92","253","66","210","61","43","46","140","84","42","59","5","9","37","58","98","61","68","58","30","28","123","89","30","44","93","77",
"1500000US490351135233","Block Group 3, Census Tract 1135.23, Salt Lake County, Utah","514","101","417","90","308","82","303","81","5","10","109","75","9","14","9","14","0","11","100","74","31","27","69","68","97","63","90","62","7","13",
"1500000US490351135234","Block Group 4, Census Tract 1135.23, Salt Lake County, Utah","360","69","246","57","228","56","212","55","16","18","18","21","9","16","9","16","0","11","9","15","0","11","9","15","114","57","114","57","0","11",
"1500000US490351135251","Block Group 1, Census Tract 1135.25, Salt Lake County, Utah","434","74","388","70","323","78","297","76","26","30","65","46","14","16","0","11","14","16","51","44","28","28","23","35","46","35","46","35","0","11",
"1500000US490351135252","Block Group 2, Census Tract 1135.25, Salt Lake County, Utah","1254","100","1150","101","1033","115","929","118","104","69","117","64","0","11","0","11","0","11","117","64","91","52","26","41","104","56","104","56","0","11",
"1500000US490351135261","Block Group 1, Census Tract 1135.26, Salt Lake County, Utah","741","97","661","98","481","113","469","113","12","18","180","90","84","72","41","41","43","63","96","53","73","49","23","24","80","49","80","49","0","11",
"1500000US490351135262","Block Group 2, Census Tract 1135.26, Salt Lake County, Utah","269","69","251","71","217","73","186","72","31","31","34","27","6","12","0","11","6","12","28","26","28","26","0","11","18","19","18","19","0","11",
"1500000US490351135263","Block Group 3, Census Tract 1135.26, Salt Lake County, Utah","276","75","268","74","239","76","202","72","37","36","29","23","7","11","7","11","0","11","22","24","22","24","0","11","8","11","8","11","0","11",
"1500000US490351135271","Block Group 1, Census Tract 1135.27, Salt Lake County, Utah","402","75","327","76","252","75","181","56","71","67","75","50","35","40","25","37","10","17","40","33","40","33","0","11","75","40","75","40","0","11",
"1500000US490351135272","Block Group 2, Census Tract 1135.27, Salt Lake County, Utah","412","70","364","71","339","76","273","73","66","64","25","24","0","11","0","11","0","11","25","24","25","24","0","11","48","33","48","33","0","11",
"1500000US490351135273","Block Group 3, Census Tract 1135.27, Salt Lake County, Utah","332","65","284","64","240","63","240","63","0","11","44","36","11","18","11","18","0","11","33","31","33","31","0","11","48","33","48","33","0","11",
"1500000US490351135281","Block Group 1, Census Tract 1135.28, Salt Lake County, Utah","436","89","403","89","358","89","336","91","22","36","45","34","13","16","13","16","0","11","32","33","32","33","0","11","33","31","33","31","0","11",
"1500000US490351135282","Block Group 2, Census Tract 1135.28, Salt Lake County, Utah","429","100","387","105","301","93","227","89","74","77","86","71","41","50","41","50","0","11","45","57","45","57","0","11","42","34","42","34","0","11",
"1500000US490351135283","Block Group 3, Census Tract 1135.28, Salt Lake County, Utah","595","106","530","113","419","108","384","99","35","43","111","72","33","27","33","27","0","11","78","71","78","71","0","11","65","39","65","39","0","11",
"1500000US490351135321","Block Group 1, Census Tract 1135.32, Salt Lake County, Utah","499","55","416","60","335","57","303","62","32","25","81","46","4","7","4","7","0","11","77","45","32","23","45","40","83","34","79","34","4","6",
"1500000US490351135322","Block Group 2, Census Tract 1135.32, Salt Lake County, Utah","505","55","444","58","337","51","325","49","12","13","107","50","47","31","41","30","6","9","60","39","28","23","32","31","61","31","61","31","0","11",
"1500000US490351135331","Block Group 1, Census Tract 1135.33, Salt Lake County, Utah","860","71","639","92","546","69","519","76","27","31","93","61","10","18","10","18","0","11","83","59","73","59","10","15","221","82","170","70","51","51",
"1500000US490351135332","Block Group 2, Census Tract 1135.33, Salt Lake County, Utah","343","61","299","62","278","61","258","63","20","23","21","24","0","11","0","11","0","11","21","24","21","24","0","11","44","31","35","27","9","15",
"1500000US490351135333","Block Group 3, Census Tract 1135.33, Salt Lake County, Utah","343","66","266","64","205","52","197","51","8","13","61","51","26","39","26","39","0","11","35","33","17","20","18","27","77","48","51","35","26","42",
"1500000US490351135341","Block Group 1, Census Tract 1135.34, Salt Lake County, Utah","1150","114","1025","111","885","116","808","103","77","54","140","67","90","59","90","59","0","11","50","35","50","35","0","11","125","73","125","73","0","11",
"1500000US490351135342","Block Group 2, Census Tract 1135.34, Salt Lake County, Utah","827","118","649","116","576","118","527","119","49","47","73","48","27","33","7","12","20","30","46","40","33","35","13","20","178","90","178","90","0","11",
"1500000US490351135351","Block Group 1, Census Tract 1135.35, Salt Lake County, Utah","1810","47","1650","87","1480","107","1416","111","64","45","170","78","103","73","103","73","0","16","67","49","38","33","29","38","160","74","145","72","15","22",
"1500000US490351135361","Block Group 1, Census Tract 1135.36, Salt Lake County, Utah","518","87","461","88","351","80","296","74","55","55","110","64","63","47","32","42","31","46","47","45","12","21","35","40","57","36","5","9","52","35",
"1500000US490351135362","Block Group 2, Census Tract 1135.36, Salt Lake County, Utah","607","107","503","112","370","121","100","62","270","108","133","84","59","60","0","11","59","60","74","61","11","17","63","59","104","65","56","46","48","44",
"1500000US490351135371","Block Group 1, Census Tract 1135.37, Salt Lake County, Utah","480","72","294","67","250","67","222","64","28","24","44","45","10","17","10","17","0","11","34","42","34","42","0","11","186","86","90","47","96","84",
"1500000US490351135372","Block Group 2, Census Tract 1135.37, Salt Lake County, Utah","560","73","437","80","320","95","279","76","41","57","117","72","58","42","58","42","0","11","59","46","29","28","30","37","123","57","109","56","14","22",
"1500000US490351135381","Block Group 1, Census Tract 1135.38, Salt Lake County, Utah","506","71","471","77","278","66","242","63","36","29","193","96","35","38","10","13","25","36","158","102","90","73","68","70","35","31","35","31","0","11",
"1500000US490351135382","Block Group 2, Census Tract 1135.38, Salt Lake County, Utah","324","76","292","80","227","77","194","79","33","28","65","46","40","32","40","32","0","11","25","31","25","31","0","11","32","27","32","27","0","11",
"1500000US490351135391","Block Group 1, Census Tract 1135.39, Salt Lake County, Utah","552","91","499","94","435","90","423","87","12","19","64","45","7","11","7","11","0","11","57","43","23","27","34","35","53","39","53","39","0","11",
"1500000US490351135392","Block Group 2, Census Tract 1135.39, Salt Lake County, Utah","606","101","430","111","315","101","278","89","37","59","115","74","74","74","26","26","48","70","41","32","22","22","19","23","176","66","107","53","69","43",
"1500000US490351136001","Block Group 1, Census Tract 1136, Salt Lake County, Utah","425","100","380","105","276","87","232","86","44","21","104","73","27","45","0","11","27","45","77","55","36","33","41","46","45","29","45","29","0","11",
"1500000US490351136002","Block Group 2, Census Tract 1136, Salt Lake County, Utah","330","80","217","67","141","57","134","55","7","12","76","42","0","11","0","11","0","11","76","42","65","42","11","17","113","71","77","57","36","47",
"1500000US490351136003","Block Group 3, Census Tract 1136, Salt Lake County, Utah","419","96","356","97","240","82","240","82","0","11","116","70","63","51","33","25","30","47","53","49","24","24","29","43","63","37","63","37","0","11",
"1500000US490351136004","Block Group 4, Census Tract 1136, Salt Lake County, Utah","390","81","243","75","95","46","95","46","0","11","148","70","32","38","32","38","0","11","116","60","44","31","72","64","147","66","136","63","11","19",
"1500000US490351137011","Block Group 1, Census Tract 1137.01, Salt Lake County, Utah","409","67","352","73","257","65","217","68","40","39","95","59","39","34","39","34","0","11","56","50","24","25","32","47","57","42","57","42","0","11",
"1500000US490351137012","Block Group 2, Census Tract 1137.01, Salt Lake County, Utah","246","49","170","59","119","56","111","55","8","14","51","31","20","23","20","23","0","11","31","29","31","29","0","11","76","47","76","47","0","11",
"1500000US490351137013","Block Group 3, Census Tract 1137.01, Salt Lake County, Utah","461","64","395","62","336","67","221","73","115","60","59","48","0","11","0","11","0","11","59","48","59","48","0","11","66","45","66","45","0","11",
"1500000US490351137021","Block Group 1, Census Tract 1137.02, Salt Lake County, Utah","452","71","302","71","262","77","246","77","16","26","40","36","0","11","0","11","0","11","40","36","25","21","15","27","150","62","150","62","0","11",
"1500000US490351137022","Block Group 2, Census Tract 1137.02, Salt Lake County, Utah","364","68","281","67","187","52","182","51","5","8","94","69","81","72","81","72","0","11","13","14","4","8","9","12","83","61","83","61","0","11",
"1500000US490351138011","Block Group 1, Census Tract 1138.01, Salt Lake County, Utah","452","73","376","84","343","87","310","82","33","39","33","39","24","36","0","11","24","36","9","17","9","17","0","11","76","45","47","32","29","31",
"1500000US490351138012","Block Group 2, Census Tract 1138.01, Salt Lake County, Utah","392","88","301","90","237","83","237","83","0","11","64","58","41","51","0","11","41","51","23","23","16","22","7","12","91","53","83","52","8","12",
"1500000US490351138013","Block Group 3, Census Tract 1138.01, Salt Lake County, Utah","314","78","238","75","129","59","129","59","0","11","109","64","35","45","0","11","35","45","74","50","74","50","0","11","76","41","69","41","7","11",
"1500000US490351138014","Block Group 4, Census Tract 1138.01, Salt Lake County, Utah","266","62","208","68","169","69","130","66","39","50","39","24","8","14","8","14","0","11","31","21","18","16","13","14","58","38","58","38","0","11",
"1500000US490351138021","Block Group 1, Census Tract 1138.02, Salt Lake County, Utah","444","76","318","86","214","86","195","85","19","20","104","57","41","34","41","34","0","11","63","42","21","20","42","40","126","60","126","60","0","11",
"1500000US490351138022","Block Group 2, Census Tract 1138.02, Salt Lake County, Utah","449","91","301","72","166","68","133","50","33","48","135","58","17","20","10","15","7","14","118","59","118","59","0","11","148","73","110","51","38","59",
"1500000US490351138023","Block Group 3, Census Tract 1138.02, Salt Lake County, Utah","289","90","241","91","212","93","152","91","60","47","29","27","29","27","18","22","11","16","0","11","0","11","0","11","48","34","48","34","0","11",
"1500000US490351138031","Block Group 1, Census Tract 1138.03, Salt Lake County, Utah","623","111","527","133","462","133","443","137","19","29","65","50","19","30","19","30","0","11","46","42","46","42","0","11","96","99","96","99","0","11",
"1500000US490351138032","Block Group 2, Census Tract 1138.03, Salt Lake County, Utah","1133","138","1031","136","888","163","828","158","60","68","143","89","10","16","10","16","0","11","133","88","106","78","27","46","102","87","102","87","0","11",
"1500000US490351138033","Block Group 3, Census Tract 1138.03, Salt Lake County, Utah","588","133","536","144","378","141","129","64","249","148","158","105","16","28","0","11","16","28","142","98","29","32","113","94","52","45","16","24","36","38",
"1500000US490351139031","Block Group 1, Census Tract 1139.03, Salt Lake County, Utah","906","99","818","95","616","101","587","104","29","38","202","81","132","66","132","66","0","11","70","41","52","34","18","24","88","46","88","46","0","11",
"1500000US490351139032","Block Group 2, Census Tract 1139.03, Salt Lake County, Utah","524","96","390","91","270","96","187","84","83","63","120","53","38","39","20","33","18","22","82","43","73","41","9","14","134","80","89","68","45","51",
"1500000US490351139041","Block Group 1, Census Tract 1139.04, Salt Lake County, Utah","270","57","227","62","181","67","159","64","22","23","46","33","20","32","0","11","20","32","26","30","21","29","5","8","43","31","43","31","0","11",
"1500000US490351139042","Block Group 2, Census Tract 1139.04, Salt Lake County, Utah","248","60","203","60","134","50","128","49","6","10","69","49","8","12","8","12","0","11","61","47","29","26","32","37","45","34","45","34","0","11",
"1500000US490351139043","Block Group 3, Census Tract 1139.04, Salt Lake County, Utah","388","72","238","63","187","66","131","46","56","51","51","32","30","26","30","26","0","11","21","20","21","20","0","11","150","66","121","62","29","45",
"1500000US490351139044","Block Group 4, Census Tract 1139.04, Salt Lake County, Utah","715","96","550","104","384","94","325","83","59","49","166","78","53","42","53","42","0","11","113","62","101","60","12","16","165","60","119","60","46","35",
"1500000US490351139051","Block Group 1, Census Tract 1139.05, Salt Lake County, Utah","410","76","380","82","265","78","221","68","44","43","115","66","35","25","35","25","0","11","80","64","80","64","0","11","30","26","30","26","0","11",
"1500000US490351139052","Block Group 2, Census Tract 1139.05, Salt Lake County, Utah","585","85","533","90","470","96","422","99","48","52","63","40","18","21","18","21","0","11","45","33","45","33","0","11","52","56","52","56","0","11",
"1500000US490351139053","Block Group 3, Census Tract 1139.05, Salt Lake County, Utah","425","98","398","102","357","103","235","77","122","95","41","33","0","11","0","11","0","11","41","33","31","29","10","16","27","26","27","26","0","11",
"1500000US490351139054","Block Group 4, Census Tract 1139.05, Salt Lake County, Utah","510","82","465","81","341","90","258","74","83","70","124","65","6","11","6","11","0","11","118","64","80","50","38","40","45","32","34","27","11","17",
"1500000US490351139061","Block Group 1, Census Tract 1139.06, Salt Lake County, Utah","628","103","507","97","302","94","197","65","105","80","205","94","16","20","10","17","6","10","189","91","25","23","164","92","121","67","52","36","69","53",
"1500000US490351139062","Block Group 2, Census Tract 1139.06, Salt Lake County, Utah","302","69","199","62","136","54","93","43","43","35","63","40","44","35","44","35","0","11","19","21","19","21","0","11","103","62","84","56","19","22",
"1500000US490351139063","Block Group 3, Census Tract 1139.06, Salt Lake County, Utah","403","71","253","75","159","66","122","56","37","39","94","52","7","15","7","15","0","11","87","47","38","31","49","40","150","63","101","45","49","47",
"1500000US490351139071","Block Group 1, Census Tract 1139.07, Salt Lake County, Utah","1316","181","1167","180","1024","174","890","163","134","78","143","86","0","11","0","11","0","11","143","86","106","80","37","31","149","104","48","43","101","107",
"1500000US490351139072","Block Group 2, Census Tract 1139.07, Salt Lake County, Utah","555","125","435","125","335","111","302","109","33","44","100","76","56","69","16","26","40","64","44","36","44","36","0","11","120","89","101","84","19","30",
"1500000US490351139073","Block Group 3, Census Tract 1139.07, Salt Lake County, Utah","458","107","385","121","225","75","199","75","26","31","160","108","84","75","62","74","22","29","76","81","76","81","0","11","73","55","73","55","0","11",
"1500000US490351140001","Block Group 1, Census Tract 1140, Salt Lake County, Utah","1151","100","382","93","236","70","164","64","72","40","146","84","66","68","33","46","33","51","80","60","16","20","64","53","769","109","276","82","493","94",
"1500000US490351141001","Block Group 1, Census Tract 1141, Salt Lake County, Utah","408","50","129","46","110","43","67","30","43","32","19","18","8","12","0","11","8","12","11","14","6","9","5","7","279","52","76","32","203","51",
"1500000US490351141002","Block Group 2, Census Tract 1141, Salt Lake County, Utah","524","50","363","52","310","46","267","56","43","29","53","30","18","21","18","21","0","11","35","22","29","20","6","9","161","49","119","43","42","32",
