"GEO_ID","NAME","B11012_001E","B11012_001M","B11012_002E","B11012_002M","B11012_003E","B11012_003M","B11012_004E","B11012_004M","B11012_005E","B11012_005M","B11012_006E","B11012_006M","B11012_007E","B11012_007M","B11012_008E","B11012_008M","B11012_009E","B11012_009M","B11012_010E","B11012_010M","B11012_011E","B11012_011M","B11012_012E","B11012_012M","B11012_013E","B11012_013M","B11012_014E","B11012_014M","B11012_015E","B11012_015M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Family households","Margin of Error!!Total!!Family households","Estimate!!Total!!Family households!!Married-couple family","Margin of Error!!Total!!Family households!!Married-couple family","Estimate!!Total!!Family households!!Married-couple family!!Owner-occupied housing units","Margin of Error!!Total!!Family households!!Married-couple family!!Owner-occupied housing units","Estimate!!Total!!Family households!!Married-couple family!!Renter-occupied housing units","Margin of Error!!Total!!Family households!!Married-couple family!!Renter-occupied housing units","Estimate!!Total!!Family households!!Other family","Margin of Error!!Total!!Family households!!Other family","Estimate!!Total!!Family households!!Other family!!Male householder, no wife present","Margin of Error!!Total!!Family households!!Other family!!Male householder, no wife present","Estimate!!Total!!Family households!!Other family!!Male householder, no wife present!!Owner-occupied housing units","Margin of Error!!Total!!Family households!!Other family!!Male householder, no wife present!!Owner-occupied housing units","Estimate!!Total!!Family households!!Other family!!Male householder, no wife present!!Renter-occupied housing units","Margin of Error!!Total!!Family households!!Other family!!Male householder, no wife present!!Renter-occupied housing units","Estimate!!Total!!Family households!!Other family!!Female householder, no husband present","Margin of Error!!Total!!Family households!!Other family!!Female householder, no husband present","Estimate!!Total!!Family households!!Other family!!Female householder, no husband present!!Owner-occupied housing units","Margin of Error!!Total!!Family households!!Other family!!Female householder, no husband present!!Owner-occupied housing units","Estimate!!Total!!Family households!!Other family!!Female householder, no husband present!!Renter-occupied housing units","Margin of Error!!Total!!Family households!!Other family!!Female householder, no husband present!!Renter-occupied housing units","Estimate!!Total!!Nonfamily households","Margin of Error!!Total!!Nonfamily households","Estimate!!Total!!Nonfamily households!!Owner-occupied housing units","Margin of Error!!Total!!Nonfamily households!!Owner-occupied housing units","Estimate!!Total!!Nonfamily households!!Renter-occupied housing units","Margin of Error!!Total!!Nonfamily households!!Renter-occupied housing units",
"1500000US490490106002","Block Group 2, Census Tract 106, Utah County, Utah","648","64","538","70","481","66","417","73","64","56","57","26","38","24","20","14","18","20","19","11","16","11","3","4","110","42","94","41","16","13",
"1500000US490490107001","Block Group 1, Census Tract 107, Utah County, Utah","379","70","340","76","317","74","253","55","64","60","23","36","0","11","0","11","0","11","23","36","23","36","0","11","39","29","39","29","0","11",
"1500000US490490107002","Block Group 2, Census Tract 107, Utah County, Utah","372","48","297","51","234","50","193","45","41","34","63","37","0","11","0","11","0","11","63","37","46","31","17","19","75","31","60","30","15","18",
"1500000US490490107003","Block Group 3, Census Tract 107, Utah County, Utah","533","76","441","72","410","78","322","64","88","56","31","25","15","17","15","17","0","11","16","17","16","17","0","11","92","58","31","25","61","57",
"1500000US490490109001","Block Group 1, Census Tract 109, Utah County, Utah","139","68","117","68","104","65","104","65","0","11","13","16","0","11","0","11","0","11","13","16","13","16","0","11","22","25","22","25","0","11",
"1500000US490490109002","Block Group 2, Census Tract 109, Utah County, Utah","271","61","220","60","205","59","186","61","19","17","15","16","5","7","5","7","0","11","10","13","7","11","3","6","51","33","51","33","0","11",
"1500000US490499801001","Block Group 1, Census Tract 9801, Utah County, Utah","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US490519405001","Block Group 1, Census Tract 9405, Wasatch County, Utah","751","173","503","144","460","143","335","125","125","74","43","24","2","3","0","11","2","3","41","24","3","5","38","24","248","105","196","97","52","36",
"1500000US490519405002","Block Group 2, Census Tract 9405, Wasatch County, Utah","279","69","248","64","226","59","224","60","2","4","22","25","7","6","7","6","0","11","15","24","0","11","15","24","31","24","31","24","0","11",
"1500000US490519405003","Block Group 3, Census Tract 9405, Wasatch County, Utah","875","171","727","169","494","136","259","78","235","128","233","113","128","94","41","44","87","96","105","68","17","16","88","66","148","90","77","58","71","67",
"1500000US490519405004","Block Group 4, Census Tract 9405, Wasatch County, Utah","956","149","852","149","813","147","786","143","27","40","39","31","0","11","0","11","0","11","39","31","39","31","0","11","104","106","104","106","0","11",
"1500000US490519601001","Block Group 1, Census Tract 9601, Wasatch County, Utah","560","103","370","89","287","86","242","79","45","45","83","55","41","43","15","16","26","38","42","35","33","30","9","14","190","89","123","69","67","56",
"1500000US490519601002","Block Group 2, Census Tract 9601, Wasatch County, Utah","636","113","574","111","423","109","268","82","155","88","151","76","35","34","16","25","19","24","116","70","50","40","66","60","62","40","62","40","0","11",
"1500000US490519602001","Block Group 1, Census Tract 9602, Wasatch County, Utah","618","121","442","110","361","105","296","97","65","53","81","61","0","11","0","11","0","11","81","61","42","40","39","46","176","68","113","55","63","39",
"1500000US490519602002","Block Group 2, Census Tract 9602, Wasatch County, Utah","1032","105","875","122","717","109","671","110","46","42","158","94","72","74","24","28","48","65","86","61","60","51","26","30","157","78","131","74","26","30",
"1500000US490519604001","Block Group 1, Census Tract 9604, Wasatch County, Utah","893","175","678","154","617","145","532","114","85","98","61","51","2","4","2","4","0","11","59","50","21","24","38","45","215","89","158","72","57","58",
"1500000US490519604002","Block Group 2, Census Tract 9604, Wasatch County, Utah","1002","126","859","133","732","122","566","109","166","86","127","69","91","61","60","56","31","28","36","27","27","25","9","11","143","61","107","53","36","37",
"1500000US490532701001","Block Group 1, Census Tract 2701, Washington County, Utah","538","99","301","52","239","48","193","43","46","30","62","25","27","21","16","14","11","15","35","14","21","10","14","11","237","92","96","28","141","86",
"1500000US490532701002","Block Group 2, Census Tract 2701, Washington County, Utah","347","78","261","68","255","68","233","68","22","20","6","5","0","11","0","11","0","11","6","5","6","5","0","11","86","58","29","19","57","56",
"1500000US490532701003","Block Group 3, Census Tract 2701, Washington County, Utah","571","92","446","77","375","78","338","73","37","24","71","41","29","25","24","24","5","7","42","34","11","18","31","29","125","62","93","62","32","24",
"1500000US490532701004","Block Group 4, Census Tract 2701, Washington County, Utah","589","127","441","88","419","88","363","100","56","37","22","22","9","13","0","11","9","13","13","17","13","17","0","11","148","78","112","81","36","29",
"1500000US490532701005","Block Group 5, Census Tract 2701, Washington County, Utah","569","83","502","80","371","68","181","44","190","52","131","62","21","34","0","11","21","34","110","48","19","14","91","46","67","31","58","28","9","15",
"1500000US490532702001","Block Group 1, Census Tract 2702, Washington County, Utah","373","81","265","75","206","68","192","64","14","22","59","47","24","27","24","27","0","11","35","40","35","40","0","11","108","53","69","40","39","35",
"1500000US490532702002","Block Group 2, Census Tract 2702, Washington County, Utah","542","87","483","81","468","81","355","73","113","50","15","17","8","13","8","13","0","11","7","11","3","6","4","8","59","34","59","34","0","11",
"1500000US490532703001","Block Group 1, Census Tract 2703, Washington County, Utah","522","132","243","109","211","103","91","62","120","88","32","36","0","11","0","11","0","11","32","36","16","25","16","25","279","116","96","68","183","102",
"1500000US490532703002","Block Group 2, Census Tract 2703, Washington County, Utah","785","182","457","158","304","126","167","94","137","100","153","106","18","29","0","11","18","29","135","108","0","11","135","108","328","155","102","105","226","136",
"1500000US490532703003","Block Group 3, Census Tract 2703, Washington County, Utah","711","116","635","126","600","125","566","121","34","51","35","50","0","11","0","11","0","11","35","50","0","11","35","50","76","53","76","53","0","11",
"1500000US490532703004","Block Group 4, Census Tract 2703, Washington County, Utah","699","128","599","137","564","133","527","133","37","36","35","33","23","29","18","28","5","6","12","19","0","11","12","19","100","71","89","66","11","22",
"1500000US490532704001","Block Group 1, Census Tract 2704, Washington County, Utah","793","131","642","117","571","109","447","106","124","77","71","51","6","12","6","12","0","11","65","49","40","39","25","29","151","94","90","58","61","77",
"1500000US490532704002","Block Group 2, Census Tract 2704, Washington County, Utah","1694","156","1257","157","1142","161","968","166","174","93","115","85","34","41","34","41","0","11","81","76","23","26","58","72","437","147","370","131","67","66",
"1500000US490532705001","Block Group 1, Census Tract 2705, Washington County, Utah","544","139","488","141","361","88","326","93","35","32","127","137","0","11","0","11","0","11","127","137","0","11","127","137","56","48","56","48","0","11",
"1500000US490532705002","Block Group 2, Census Tract 2705, Washington County, Utah","607","118","544","115","492","122","465","122","27","31","52","64","0","11","0","11","0","11","52","64","47","64","5","10","63","57","30","36","33","42",
"1500000US490532705003","Block Group 3, Census Tract 2705, Washington County, Utah","322","107","196","93","189","93","145","65","44","60","7","11","7","11","7","11","0","11","0","11","0","11","0","11","126","75","119","77","7","12",
"1500000US490532705004","Block Group 4, Census Tract 2705, Washington County, Utah","612","105","499","103","442","96","376","99","66","51","57","80","0","11","0","11","0","11","57","80","0","11","57","80","113","65","52","40","61","53",
"1500000US490532706001","Block Group 1, Census Tract 2706, Washington County, Utah","767","131","656","127","641","123","490","108","151","82","15","24","0","11","0","11","0","11","15","24","0","11","15","24","111","71","95","65","16","25",
"1500000US490532706002","Block Group 2, Census Tract 2706, Washington County, Utah","1069","191","834","189","685","178","439","124","246","128","149","79","73","52","18","28","55","43","76","62","14","23","62","58","235","94","83","72","152","58",
"1500000US490532706003","Block Group 3, Census Tract 2706, Washington County, Utah","776","117","560","111","506","114","425","111","81","58","54","42","0","11","0","11","0","11","54","42","19","22","35","40","216","94","135","70","81","58",
"1500000US490532707001","Block Group 1, Census Tract 2707, Washington County, Utah","1357","179","1017","182","801","158","640","139","161","101","216","128","82","69","54","54","28","46","134","99","42","40","92","94","340","109","204","83","136","71",
"1500000US490532707002","Block Group 2, Census Tract 2707, Washington County, Utah","705","183","436","157","312","138","249","109","63","85","124","87","50","53","28","41","22","30","74","69","39","62","35","33","269","121","109","86","160","95",
"1500000US490532707003","Block Group 3, Census Tract 2707, Washington County, Utah","803","155","543","137","505","130","466","132","39","40","38","44","33","43","33","43","0","11","5","9","5","9","0","11","260","119","193","104","67","61",
"1500000US490532707004","Block Group 4, Census Tract 2707, Washington County, Utah","859","172","669","176","455","159","156","73","299","136","214","122","14","23","0","11","14","23","200","120","0","11","200","120","190","69","92","52","98","41",
"1500000US490532708011","Block Group 1, Census Tract 2708.01, Washington County, Utah","1918","255","1869","255","1663","248","1427","248","236","111","206","120","48","54","48","54","0","16","158","108","128","101","30","35","49","51","49","51","0","16",
"1500000US490532708012","Block Group 2, Census Tract 2708.01, Washington County, Utah","1978","244","1509","240","1204","211","738","183","466","171","305","195","87","97","87","97","0","16","218","170","162","157","56","64","469","182","325","160","144","113",
"1500000US490532708013","Block Group 3, Census Tract 2708.01, Washington County, Utah","398","133","290","124","274","122","274","122","0","11","16","25","0","11","0","11","0","11","16","25","16","25","0","11","108","95","43","38","65","86",
"1500000US490532708021","Block Group 1, Census Tract 2708.02, Washington County, Utah","1605","243","1197","212","925","226","682","158","243","148","272","123","27","45","27","45","0","11","245","129","77","64","168","115","408","208","227","119","181","191",
"1500000US490532708022","Block Group 2, Census Tract 2708.02, Washington County, Utah","501","146","478","147","295","130","147","66","148","128","183","115","25","28","12","18","13","22","158","116","35","33","123","113","23","28","23","28","0","11",
"1500000US490532709011","Block Group 1, Census Tract 2709.01, Washington County, Utah","1133","151","941","130","729","150","655","147","74","73","212","109","14","22","14","22","0","11","198","107","80","60","118","91","192","88","169","84","23","27",
"1500000US490532709021","Block Group 1, Census Tract 2709.02, Washington County, Utah","1312","207","928","171","839","158","646","141","193","114","89","69","22","26","13","21","9","15","67","64","24","29","43","48","384","152","307","147","77","50",
"1500000US490532709022","Block Group 2, Census Tract 2709.02, Washington County, Utah","987","160","769","145","704","148","523","128","181","92","65","75","0","11","0","11","0","11","65","75","0","11","65","75","218","113","117","75","101","85",
"1500000US490532709023","Block Group 3, Census Tract 2709.02, Washington County, Utah","1010","152","791","145","674","143","524","118","150","109","117","88","72","78","14","25","58","76","45","41","9","16","36","38","219","98","171","81","48","49",
"1500000US490532710001","Block Group 1, Census Tract 2710, Washington County, Utah","523","89","433","85","307","74","265","72","42","32","126","63","29","27","21","25","8","12","97","58","57","49","40","34","90","52","73","48","17","20",
"1500000US490532710002","Block Group 2, Census Tract 2710, Washington County, Utah","768","103","592","78","434","80","348","80","86","44","158","67","0","11","0","11","0","11","158","67","35","33","123","61","176","87","166","83","10","17",
"1500000US490532711001","Block Group 1, Census Tract 2711, Washington County, Utah","786","143","505","121","447","116","371","112","76","56","58","45","0","11","0","11","0","11","58","45","20","25","38","39","281","134","196","119","85","78",
"1500000US490532711002","Block Group 2, Census Tract 2711, Washington County, Utah","644","151","496","114","445","122","358","106","87","69","51","47","41","45","23","36","18","26","10","16","0","11","10","16","148","113","15","23","133","110",
"1500000US490532711003","Block Group 3, Census Tract 2711, Washington County, Utah","1433","216","974","184","841","188","778","194","63","44","133","88","50","70","0","11","50","70","83","53","37","35","46","42","459","152","192","124","267","93",
"1500000US490532711004","Block Group 4, Census Tract 2711, Washington County, Utah","666","119","497","112","310","95","146","61","164","91","187","79","53","64","42","61","11","18","134","83","13","19","121","80","169","93","81","61","88","71",
"1500000US490532712001","Block Group 1, Census Tract 2712, Washington County, Utah","666","123","425","106","359","109","294","100","65","68","66","36","16","19","6","14","10","15","50","34","41","32","9","17","241","105","108","77","133","71",
"1500000US490532712002","Block Group 2, Census Tract 2712, Washington County, Utah","394","95","222","74","178","68","38","28","140","63","44","36","27","28","11","19","16","20","17","21","0","11","17","21","172","70","61","33","111","62",
"1500000US490532713001","Block Group 1, Census Tract 2713, Washington County, Utah","301","94","161","57","145","60","39","18","106","59","16","18","0","11","0","11","0","11","16","18","0","11","16","18","140","82","0","11","140","82",
"1500000US490532713002","Block Group 2, Census Tract 2713, Washington County, Utah","418","81","317","82","232","76","89","40","143","66","85","49","25","30","18","28","7","12","60","44","12","15","48","41","101","57","35","35","66","43",
"1500000US490532713003","Block Group 3, Census Tract 2713, Washington County, Utah","376","87","241","61","171","42","120","37","51","30","70","51","11","18","0","11","11","18","59","49","50","49","9","13","135","84","38","25","97","83",
"1500000US490532714001","Block Group 1, Census Tract 2714, Washington County, Utah","369","88","206","80","99","52","57","40","42","37","107","66","26","26","18","21","8","14","81","63","0","11","81","63","163","78","57","44","106","69",
"1500000US490532714002","Block Group 2, Census Tract 2714, Washington County, Utah","465","107","281","95","128","66","47","32","81","60","153","80","44","46","10","17","34","43","109","70","40","44","69","57","184","74","77","54","107","58",
"1500000US490532714003","Block Group 3, Census Tract 2714, Washington County, Utah","833","158","548","136","432","122","229","80","203","88","116","79","0","11","0","11","0","11","116","79","8","12","108","79","285","103","134","67","151","85",
"1500000US490532715001","Block Group 1, Census Tract 2715, Washington County, Utah","1382","188","999","164","783","164","550","137","233","117","216","98","76","62","44","41","32","51","140","92","46","42","94","74","383","142","139","70","244","124",
"1500000US490532715002","Block Group 2, Census Tract 2715, Washington County, Utah","825","187","685","162","541","133","440","111","101","85","144","104","33","38","0","11","33","38","111","96","56","68","55","74","140","86","64","53","76","65",
"1500000US490532716001","Block Group 1, Census Tract 2716, Washington County, Utah","1315","167","950","167","896","162","875","166","21","23","54","46","7","11","0","11","7","11","47","45","47","45","0","11","365","124","333","118","32","29",
"1500000US490532716002","Block Group 2, Census Tract 2716, Washington County, Utah","1113","162","918","143","873","139","777","142","96","69","45","56","0","11","0","11","0","11","45","56","45","56","0","11","195","92","154","76","41","55",
"1500000US490532717011","Block Group 1, Census Tract 2717.01, Washington County, Utah","1104","154","1000","154","906","153","835","137","71","75","94","81","0","11","0","11","0","11","94","81","38","43","56","78","104","68","104","68","0","11",
"1500000US490532717012","Block Group 2, Census Tract 2717.01, Washington County, Utah","1508","204","1423","207","1307","198","1115","205","192","133","116","89","27","29","27","29","0","16","89","87","63","78","26","43","85","74","85","74","0","16",
"1500000US490532717021","Block Group 1, Census Tract 2717.02, Washington County, Utah","424","113","410","108","311","83","254","79","57","75","99","78","67","74","0","11","67","74","32","52","32","52","0","11","14","26","14","26","0","11",
"1500000US490532717022","Block Group 2, Census Tract 2717.02, Washington County, Utah","1231","161","992","138","828","126","611","110","217","100","164","100","10","16","10","16","0","11","154","97","47","37","107","89","239","95","117","62","122","70",
"1500000US490532718001","Block Group 1, Census Tract 2718, Washington County, Utah","859","116","473","105","390","89","302","75","88","65","83","55","21","26","0","11","21","26","62","44","46","41","16","22","386","118","200","74","186","91",
"1500000US490532718002","Block Group 2, Census Tract 2718, Washington County, Utah","427","74","252","75","232","74","167","58","65","51","20","23","9","14","9","14","0","11","11","20","11","20","0","11","175","53","97","46","78","48",
"1500000US490559791001","Block Group 1, Census Tract 9791, Wayne County, Utah","419","52","351","55","296","54","267","52","29","16","55","32","40","28","24","24","16","23","15","13","3","4","12","13","68","34","45","21","23","24",
"1500000US490559791002","Block Group 2, Census Tract 9791, Wayne County, Utah","551","66","409","78","373","64","350","60","23","18","36","28","25","25","5","9","20","23","11","10","11","10","0","11","142","49","109","48","33","22",
"1500000US490572001001","Block Group 1, Census Tract 2001, Weber County, Utah","626","103","466","101","321","93","279","90","42","39","145","79","59","67","59","67","0","11","86","50","29","22","57","44","160","61","115","70","45","39",
"1500000US490572001002","Block Group 2, Census Tract 2001, Weber County, Utah","397","74","332","78","231","80","183","69","48","48","101","46","15","17","15","17","0","11","86","43","64","32","22","28","65","41","65","41","0","11",
"1500000US490572001003","Block Group 3, Census Tract 2001, Weber County, Utah","480","100","331","95","149","59","121","52","28","24","182","94","19","22","0","11","19","22","163","95","134","86","29","34","149","64","119","55","30","39",
"1500000US490572002021","Block Group 1, Census Tract 2002.02, Weber County, Utah","561","84","351","88","161","73","39","32","122","66","190","72","29","25","12","20","17","20","161","70","3","6","158","70","210","79","7","12","203","78",
"1500000US490572002022","Block Group 2, Census Tract 2002.02, Weber County, Utah","842","102","410","100","262","73","213","68","49","38","148","90","6","10","6","10","0","11","142","91","27","25","115","89","432","87","155","62","277","69",
"1500000US490572002031","Block Group 1, Census Tract 2002.03, Weber County, Utah","506","113","406","115","274","101","216","93","58","62","132","90","10","18","10","18","0","11","122","88","122","88","0","11","100","59","70","46","30","35",
"1500000US490572002032","Block Group 2, Census Tract 2002.03, Weber County, Utah","571","111","505","118","362","116","301","86","61","88","143","96","48","59","48","59","0","11","95","77","49","42","46","61","66","38","55","38","11","17",
"1500000US490572002033","Block Group 3, Census Tract 2002.03, Weber County, Utah","520","126","459","140","333","119","220","91","113","84","126","99","43","46","30","43","13","17","83","82","64","75","19","26","61","47","38","42","23","27",
"1500000US490572002041","Block Group 1, Census Tract 2002.04, Weber County, Utah","566","118","493","119","413","122","362","111","51","53","80","58","10","16","10","16","0","11","70","54","70","54","0","11","73","46","58","41","15","25",
"1500000US490572002042","Block Group 2, Census Tract 2002.04, Weber County, Utah","875","135","627","120","412","104","377","97","35","41","215","85","45","42","16","23","29","32","170","75","95","53","75","61","248","86","81","61","167","82",
"1500000US490572003001","Block Group 1, Census Tract 2003, Weber County, Utah","346","116","234","110","151","96","62","45","89","82","83","69","41","59","0","11","41","59","42","39","0","11","42","39","112","89","0","11","112","89",
"1500000US490572003002","Block Group 2, Census Tract 2003, Weber County, Utah","1266","163","1085","164","788","154","667","142","121","72","297","126","158","94","132","83","26","44","139","92","54","45","85","78","181","82","140","62","41","65",
"1500000US490572003003","Block Group 3, Census Tract 2003, Weber County, Utah","663","145","325","120","129","77","74","39","55","68","196","98","53","54","24","28","29","47","143","90","33","47","110","76","338","114","186","91","152","73",
"1500000US490572004001","Block Group 1, Census Tract 2004, Weber County, Utah","306","55","195","49","109","52","38","25","71","48","86","41","17","17","11","13","6","10","69","38","8","14","61","33","111","46","31","20","80","39",
"1500000US490572004002","Block Group 2, Census Tract 2004, Weber County, Utah","262","67","194","65","140","49","64","44","76","53","54","38","17","20","17","20","0","11","37","28","27","27","10","11","68","40","25","25","43","31",
"1500000US490572005001","Block Group 1, Census Tract 2005, Weber County, Utah","284","94","262","96","179","83","151","70","28","44","83","58","71","56","38","38","33","48","12","21","12","21","0","11","22","27","14","22","8","14",
"1500000US490572005002","Block Group 2, Census Tract 2005, Weber County, Utah","444","103","373","100","282","91","257","90","25","28","91","86","26","42","0","11","26","42","65","74","65","74","0","11","71","46","29","33","42","38",
"1500000US490572005003","Block Group 3, Census Tract 2005, Weber County, Utah","1082","139","609","151","361","115","310","103","51","43","248","128","25","31","25","31","0","11","223","132","102","86","121","105","473","133","391","121","82","51",
"1500000US490572005004","Block Group 4, Census Tract 2005, Weber County, Utah","344","112","274","112","107","74","107","74","0","11","167","114","39","58","0","11","39","58","128","111","18","29","110","104","70","68","0","11","70","68",
"1500000US490572005005","Block Group 5, Census Tract 2005, Weber County, Utah","311","122","261","126","205","121","50","50","155","108","56","56","23","32","23","32","0","11","33","45","0","11","33","45","50","43","27","34","23","28",
"1500000US490572006001","Block Group 1, Census Tract 2006, Weber County, Utah","290","63","134","49","84","38","64","31","20","23","50","31","16","18","10","15","6","10","34","26","6","10","28","25","156","70","10","15","146","67",
"1500000US490572006002","Block Group 2, Census Tract 2006, Weber County, Utah","545","88","321","87","236","68","192","51","44","53","85","69","48","55","0","11","48","55","37","48","29","46","8","13","224","76","87","46","137","65",
"1500000US490572006003","Block Group 3, Census Tract 2006, Weber County, Utah","344","57","210","56","158","46","133","40","25","29","52","32","39","30","39","30","0","11","13","17","5","9","8","15","134","48","52","31","82","44",
"1500000US490572006004","Block Group 4, Census Tract 2006, Weber County, Utah","555","70","348","72","258","68","213","60","45","37","90","50","33","32","11","17","22","27","57","39","27","26","30","34","207","69","184","67","23","23",
"1500000US490572007001","Block Group 1, Census Tract 2007, Weber County, Utah","484","83","304","85","178","72","120","46","58","55","126","64","53","46","0","11","53","46","73","49","8","13","65","46","180","80","73","36","107","70",
"1500000US490572007002","Block Group 2, Census Tract 2007, Weber County, Utah","386","56","256","60","205","62","116","43","89","54","51","33","21","22","21","22","0","11","30","25","24","23","6","10","130","51","112","47","18","20",
"1500000US490572007003","Block Group 3, Census Tract 2007, Weber County, Utah","413","74","261","81","159","55","91","43","68","42","102","70","23","35","23","35","0","11","79","62","20","22","59","58","152","63","88","45","64","54",
"1500000US490572008001","Block Group 1, Census Tract 2008, Weber County, Utah","619","90","431","106","269","87","170","69","99","55","162","80","69","46","28","27","41","38","93","59","27","26","66","53","188","72","115","45","73","57",
"1500000US490572008002","Block Group 2, Census Tract 2008, Weber County, Utah","660","95","360","95","255","94","158","76","97","59","105","64","32","38","0","11","32","38","73","56","39","36","34","42","300","90","37","30","263","82",
"1500000US490572008003","Block Group 3, Census Tract 2008, Weber County, Utah","405","87","304","85","220","84","122","67","98","57","84","60","0","11","0","11","0","11","84","60","12","19","72","58","101","52","27","24","74","49",
"1500000US490572009001","Block Group 1, Census Tract 2009, Weber County, Utah","698","106","455","94","271","85","77","39","194","81","184","79","71","65","0","11","71","65","113","52","9","15","104","50","243","75","28","26","215","75",
"1500000US490572009002","Block Group 2, Census Tract 2009, Weber County, Utah","599","117","289","96","200","80","73","57","127","63","89","60","63","52","21","26","42","44","26","29","0","11","26","29","310","96","32","23","278","94",
"1500000US490572009003","Block Group 3, Census Tract 2009, Weber County, Utah","274","71","118","62","42","30","11","16","31","25","76","59","0","11","0","11","0","11","76","59","9","14","67","50","156","52","0","11","156","52",
"1500000US490572011001","Block Group 1, Census Tract 2011, Weber County, Utah","683","103","209","75","158","60","36","28","122","62","51","50","0","11","0","11","0","11","51","50","10","16","41","47","474","104","6","10","468","103",
"1500000US490572012001","Block Group 1, Census Tract 2012, Weber County, Utah","518","68","382","73","206","51","146","52","60","40","176","62","19","27","19","27","0","11","157","55","21","17","136","54","136","54","49","36","87","48",
"1500000US490572012002","Block Group 2, Census Tract 2012, Weber County, Utah","287","70","130","48","29","20","7","10","22","19","101","44","13","17","0","11","13","17","88","41","7","11","81","42","157","64","18","21","139","63",
"1500000US490572013011","Block Group 1, Census Tract 2013.01, Weber County, Utah","571","101","397","104","192","89","119","76","73","49","205","101","24","41","0","11","24","41","181","89","120","67","61","51","174","68","127","59","47","34",
"1500000US490572013012","Block Group 2, Census Tract 2013.01, Weber County, Utah","588","127","238","99","206","93","57","50","149","75","32","51","0","11","0","11","0","11","32","51","0","11","32","51","350","127","14","18","336","124",
"1500000US490572013021","Block Group 1, Census Tract 2013.02, Weber County, Utah","351","90","209","79","154","82","92","63","62","52","55","39","27","27","7","12","20","24","28","31","28","31","0","11","142","66","129","64","13","21",
"1500000US490572013022","Block Group 2, Census Tract 2013.02, Weber County, Utah","431","103","317","85","116","77","69","57","47","49","201","89","59","64","59","64","0","11","142","91","69","64","73","67","114","62","0","11","114","62",
"1500000US490572013023","Block Group 3, Census Tract 2013.02, Weber County, Utah","378","105","305","107","231","99","191","82","40","57","74","67","22","25","0","11","22","25","52","60","52","60","0","11","73","52","35","36","38","36",
"1500000US490572014001","Block Group 1, Census Tract 2014, Weber County, Utah","402","70","277","69","206","65","124","56","82","60","71","55","8","13","8","13","0","11","63","52","38","55","25","22","125","67","71","42","54","51",
"1500000US490572014002","Block Group 2, Census Tract 2014, Weber County, Utah","301","74","176","63","126","47","117","47","9","15","50","48","9","15","0","11","9","15","41","45","16","25","25","40","125","62","77","44","48","45",
"1500000US490572014003","Block Group 3, Census Tract 2014, Weber County, Utah","536","81","390","84","331","81","246","71","85","74","59","43","12","14","6","10","6","10","47","40","39","38","8","12","146","55","89","42","57","48",
"1500000US490572015001","Block Group 1, Census Tract 2015, Weber County, Utah","455","84","226","69","193","70","155","49","38","49","33","21","15","16","15","16","0","11","18","15","18","15","0","11","229","74","116","73","113","49",
"1500000US490572015002","Block Group 2, Census Tract 2015, Weber County, Utah","531","88","371","69","342","71","326","70","16","25","29","28","11","18","0","11","11","18","18","21","18","21","0","11","160","83","108","68","52","51",
"1500000US490572015003","Block Group 3, Census Tract 2015, Weber County, Utah","178","39","122","40","95","37","67","26","28","28","27","25","0","11","0","11","0","11","27","25","13","21","14","18","56","34","56","34","0","11",
"1500000US490572015004","Block Group 4, Census Tract 2015, Weber County, Utah","229","57","177","38","142","39","130","37","12","21","35","28","0","11","0","11","0","11","35","28","35","28","0","11","52","55","20","22","32","50",
"1500000US490572016001","Block Group 1, Census Tract 2016, Weber County, Utah","292","73","188","68","109","49","87","45","22","25","79","46","31","45","0","11","31","45","48","25","0","11","48","25","104","55","44","29","60","49",
"1500000US490572016002","Block Group 2, Census Tract 2016, Weber County, Utah","473","113","235","86","177","83","82","47","95","74","58","37","10","15","0","11","10","15","48","34","9","17","39","35","238","95","40","29","198","92",
"1500000US490572016003","Block Group 3, Census Tract 2016, Weber County, Utah","522","88","248","90","160","84","106","58","54","59","88","47","7","14","7","14","0","11","81","46","16","20","65","40","274","89","143","49","131","79",
"1500000US490572016004","Block Group 4, Census Tract 2016, Weber County, Utah","288","58","122","39","97","44","77","38","20","21","25","30","0","11","0","11","0","11","25","30","10","17","15","23","166","60","77","36","89","59",
"1500000US490572017001","Block Group 1, Census Tract 2017, Weber County, Utah","576","100","395","104","365","104","210","74","155","79","30","30","0","11","0","11","0","11","30","30","30","30","0","11","181","74","127","62","54","61",
"1500000US490572017002","Block Group 2, Census Tract 2017, Weber County, Utah","536","115","417","119","290","98","235","95","55","47","127","84","50","58","14","22","36","55","77","60","37","43","40","46","119","60","83","40","36","45",
"1500000US490572018001","Block Group 1, Census Tract 2018, Weber County, Utah","393","82","212","71","125","65","59","46","66","46","87","47","48","39","9","19","39","34","39","28","15","17","24","24","181","74","55","44","126","56",
"1500000US490572018002","Block Group 2, Census Tract 2018, Weber County, Utah","287","73","185","61","94","53","49","31","45","45","91","50","43","34","34","38","9","15","48","39","5","8","43","41","102","53","12","13","90","55",
