"GEO_ID","NAME","B11012_001E","B11012_001M","B11012_002E","B11012_002M","B11012_003E","B11012_003M","B11012_004E","B11012_004M","B11012_005E","B11012_005M","B11012_006E","B11012_006M","B11012_007E","B11012_007M","B11012_008E","B11012_008M","B11012_009E","B11012_009M","B11012_010E","B11012_010M","B11012_011E","B11012_011M","B11012_012E","B11012_012M","B11012_013E","B11012_013M","B11012_014E","B11012_014M","B11012_015E","B11012_015M","B11012_016E","B11012_016M","B11012_017E","B11012_017M",
"1500000US490351134061","Block Group 1, Census Tract 1134.06, Salt Lake County, Utah","738","131","357","124","242","118","115","49","76","52","67","54","9","11","243","89","83","52","98","66","62","41","0","11","62","36","50","32","0","11","12","14","0","11",
"1500000US490351134062","Block Group 2, Census Tract 1134.06, Salt Lake County, Utah","677","121","201","76","123","64","78","42","129","73","77","65","52","42","184","97","42","47","106","81","13","14","23","37","163","78","98","66","33","34","32","41","0","11",
"1500000US490351134063","Block Group 3, Census Tract 1134.06, Salt Lake County, Utah","409","87","244","72","117","58","127","50","17","28","0","11","17","28","137","81","65","40","0","11","72","68","0","11","11","18","11","18","0","11","0","11","0","11",
"1500000US490351134071","Block Group 1, Census Tract 1134.07, Salt Lake County, Utah","437","127","281","120","102","91","179","116","73","76","62","75","11","18","58","73","0","11","58","73","0","11","0","11","25","28","13","22","12","18","0","11","0","11",
"1500000US490351134072","Block Group 2, Census Tract 1134.07, Salt Lake County, Utah","1660","240","961","205","676","209","285","121","151","110","0","16","151","110","321","155","156","99","117","110","48","61","0","16","227","163","208","159","0","16","19","34","0","16",
"1500000US490351134073","Block Group 3, Census Tract 1134.07, Salt Lake County, Utah","730","162","490","156","223","105","267","135","58","66","40","55","18","30","66","63","0","11","24","38","42","54","0","11","116","90","24","29","59","74","33","38","0","11",
"1500000US490351134081","Block Group 1, Census Tract 1134.08, Salt Lake County, Utah","687","111","476","117","223","104","253","84","34","44","34","44","0","11","117","82","19","18","41","55","57","51","0","11","60","40","28","26","0","11","24","27","8","12",
"1500000US490351134082","Block Group 2, Census Tract 1134.08, Salt Lake County, Utah","519","99","250","76","94","49","156","63","31","28","0","11","31","28","108","62","17","21","21","24","70","56","0","11","130","71","44","32","35","42","38","48","13","17",
"1500000US490351134083","Block Group 3, Census Tract 1134.08, Salt Lake County, Utah","473","75","333","86","159","81","174","64","7","12","0","11","7","12","35","29","0","11","11","17","24","24","0","11","98","59","24","23","53","50","0","11","21","25",
"1500000US490351134091","Block Group 1, Census Tract 1134.09, Salt Lake County, Utah","395","75","211","69","102","47","109","56","28","43","28","43","0","11","88","51","16","14","28","35","44","40","0","11","68","49","30","38","18","26","20","23","0","11",
"1500000US490351134092","Block Group 2, Census Tract 1134.09, Salt Lake County, Utah","459","71","335","69","148","61","187","51","52","44","11","14","41","48","17","24","17","24","0","11","0","11","0","11","55","43","39","39","0","11","16","18","0","11",
"1500000US490351134093","Block Group 3, Census Tract 1134.09, Salt Lake County, Utah","504","83","288","87","182","84","106","48","76","58","49","54","27","25","67","35","22","20","22","22","23","25","0","11","73","50","64","48","0","11","9","14","0","11",
"1500000US490351134101","Block Group 1, Census Tract 1134.10, Salt Lake County, Utah","581","83","425","83","252","75","173","61","25","26","12","19","13","19","68","41","5","8","19","26","44","33","0","11","63","46","34","31","0","11","29","33","0","11",
"1500000US490351134102","Block Group 2, Census Tract 1134.10, Salt Lake County, Utah","383","102","236","98","145","95","91","41","37","47","0","11","37","47","41","31","27","26","0","11","14","18","0","11","69","41","41","32","14","22","14","22","0","11",
"1500000US490351134103","Block Group 3, Census Tract 1134.10, Salt Lake County, Utah","373","83","249","86","80","70","169","55","18","25","7","11","11","22","60","46","10","15","23","33","13","19","14","22","46","31","13","20","0","11","22","24","11","16",
"1500000US490351134104","Block Group 4, Census Tract 1134.10, Salt Lake County, Utah","328","75","216","72","95","66","121","45","7","12","7","12","0","11","95","57","69","53","0","11","26","19","0","11","10","17","10","17","0","11","0","11","0","11",
"1500000US490351134111","Block Group 1, Census Tract 1134.11, Salt Lake County, Utah","308","57","180","55","66","34","114","52","46","42","20","29","26","29","60","36","26","19","0","11","9","9","25","34","22","19","7","10","8","12","7","11","0","11",
"1500000US490351134112","Block Group 2, Census Tract 1134.11, Salt Lake County, Utah","450","58","359","54","146","49","213","46","0","11","0","11","0","11","50","28","20","20","12","12","15","16","3","5","41","24","26","20","8","12","7","10","0","11",
"1500000US490351134121","Block Group 1, Census Tract 1134.12, Salt Lake County, Utah","720","33","535","52","236","49","299","47","62","33","58","32","4","6","60","32","13","14","16","16","26","20","5","8","63","33","10","12","24","25","29","24","0","11",
"1500000US490351134131","Block Group 1, Census Tract 1134.13, Salt Lake County, Utah","672","81","339","70","103","47","236","58","39","35","31","33","8","13","199","56","53","26","92","61","54","36","0","11","95","52","43","43","8","13","44","32","0","11",
"1500000US490351134132","Block Group 2, Census Tract 1134.13, Salt Lake County, Utah","359","85","192","62","93","50","99","50","49","41","0","11","49","41","39","31","10","16","18","19","11","18","0","11","79","65","42","54","0","11","37","37","0","11",
"1500000US490351134133","Block Group 3, Census Tract 1134.13, Salt Lake County, Utah","542","85","311","81","164","79","147","52","69","57","51","54","18","20","102","52","30","26","18","17","46","43","8","11","60","35","50","32","0","11","10","13","0","11",
"1500000US490351135051","Block Group 1, Census Tract 1135.05, Salt Lake County, Utah","365","89","211","87","81","61","130","63","0","11","0","11","0","11","115","63","20","22","45","43","50","47","0","11","39","40","12","19","11","16","16","30","0","11",
"1500000US490351135052","Block Group 2, Census Tract 1135.05, Salt Lake County, Utah","641","106","307","111","161","94","146","54","73","58","50","55","23","18","107","61","35","30","21","32","51","35","0","11","154","86","87","70","11","16","29","28","27","44",
"1500000US490351135053","Block Group 3, Census Tract 1135.05, Salt Lake County, Utah","385","90","250","88","93","75","157","54","6","10","0","11","6","10","107","51","55","37","12","19","19","20","21","23","22","26","7","11","0","11","15","25","0","11",
"1500000US490351135054","Block Group 4, Census Tract 1135.05, Salt Lake County, Utah","559","120","250","92","117","66","133","68","9","14","9","14","0","11","103","60","8","12","10","19","85","60","0","11","197","99","90","82","0","11","107","75","0","11",
"1500000US490351135091","Block Group 1, Census Tract 1135.09, Salt Lake County, Utah","1138","203","448","187","293","168","155","96","143","147","56","91","87","111","258","95","67","50","44","45","147","89","0","11","289","149","121","83","0","11","47","71","121","104",
"1500000US490351135092","Block Group 2, Census Tract 1135.09, Salt Lake County, Utah","1095","164","655","148","334","116","321","114","63","66","0","11","63","66","201","93","96","63","34","35","71","57","0","11","176","94","138","89","38","37","0","11","0","11",
"1500000US490351135101","Block Group 1, Census Tract 1135.10, Salt Lake County, Utah","507","81","240","70","83","56","157","54","48","40","19","33","29","26","144","56","78","42","20","22","46","31","0","11","75","59","60","56","0","11","8","13","7","12",
"1500000US490351135102","Block Group 2, Census Tract 1135.10, Salt Lake County, Utah","327","88","164","73","117","71","47","31","7","10","7","10","0","11","87","54","70","52","0","11","17","19","0","11","69","51","30","27","0","11","0","11","39","49",
"1500000US490351135103","Block Group 3, Census Tract 1135.10, Salt Lake County, Utah","216","63","146","58","80","50","66","27","0","11","0","11","0","11","32","26","9","14","0","11","11","18","12","18","38","26","19","20","9","15","0","11","10","15",
"1500000US490351135111","Block Group 1, Census Tract 1135.11, Salt Lake County, Utah","821","93","456","97","247","69","209","67","10","17","3","9","7","13","213","79","61","40","29","32","99","63","24","38","142","83","80","81","8","13","24","29","30","43",
"1500000US490351135112","Block Group 2, Census Tract 1135.11, Salt Lake County, Utah","389","80","307","78","107","59","200","68","20","23","0","11","20","23","41","32","18","20","0","11","23","22","0","11","21","27","21","27","0","11","0","11","0","11",
"1500000US490351135121","Block Group 1, Census Tract 1135.12, Salt Lake County, Utah","1012","115","283","77","108","51","175","70","45","26","0","11","45","26","411","101","245","86","86","64","63","34","17","20","273","96","188","79","9","14","76","73","0","11",
"1500000US490351135122","Block Group 2, Census Tract 1135.12, Salt Lake County, Utah","742","123","247","87","127","81","120","61","40","33","15","24","25","22","277","106","93","70","61","59","117","71","6","9","178","70","132","70","0","11","7","11","39","32",
"1500000US490351135131","Block Group 1, Census Tract 1135.13, Salt Lake County, Utah","486","113","216","75","93","41","123","72","0","11","0","11","0","11","138","82","98","61","0","11","40","45","0","11","132","102","62","63","0","11","32","46","38","62",
"1500000US490351135132","Block Group 2, Census Tract 1135.13, Salt Lake County, Utah","429","115","113","60","55","60","58","49","0","11","0","11","0","11","212","108","191","108","0","11","21","20","0","11","104","54","71","48","0","11","19","27","14","25",
"1500000US490351135133","Block Group 3, Census Tract 1135.13, Salt Lake County, Utah","340","96","239","98","122","88","117","67","24","33","15","29","9","15","62","56","33","37","0","11","29","38","0","11","15","22","15","22","0","11","0","11","0","11",
"1500000US490351135134","Block Group 4, Census Tract 1135.13, Salt Lake County, Utah","766","125","416","99","268","86","148","76","72","50","12","19","60","48","126","78","34","42","27","42","53","60","12","20","152","94","44","51","0","11","108","80","0","11",
"1500000US490351135141","Block Group 1, Census Tract 1135.14, Salt Lake County, Utah","488","130","179","108","101","101","78","56","98","98","0","11","98","98","161","79","115","58","46","76","0","11","0","11","50","60","33","54","0","11","17","29","0","11",
"1500000US490351135142","Block Group 2, Census Tract 1135.14, Salt Lake County, Utah","844","183","342","161","234","150","108","66","29","33","0","11","29","33","360","162","198","125","107","88","55","68","0","11","113","91","56","50","0","11","57","74","0","11",
"1500000US490351135143","Block Group 3, Census Tract 1135.14, Salt Lake County, Utah","527","163","143","127","101","122","42","40","26","25","0","11","26","25","209","99","145","86","0","11","64","53","0","11","149","109","32","36","14","22","33","39","70","90",
"1500000US490351135144","Block Group 4, Census Tract 1135.14, Salt Lake County, Utah","688","155","247","126","177","105","70","74","75","72","56","66","19","29","228","114","180","86","48","78","0","11","0","11","138","89","88","79","0","11","20","31","30","24",
"1500000US490351135151","Block Group 1, Census Tract 1135.15, Salt Lake County, Utah","757","106","614","111","160","63","454","111","0","11","0","11","0","11","74","56","16","25","21","33","37","39","0","11","69","48","16","26","0","11","15","24","38","45",
"1500000US490351135152","Block Group 2, Census Tract 1135.15, Salt Lake County, Utah","565","127","250","147","83","70","167","133","42","65","0","11","42","65","178","94","59","49","24","37","95","91","0","11","95","83","79","80","0","11","0","11","16","25",
"1500000US490351135153","Block Group 3, Census Tract 1135.15, Salt Lake County, Utah","865","140","423","115","163","77","260","102","26","31","0","11","26","31","271","124","181","122","40","37","15","25","35","52","145","82","90","59","23","37","0","11","32","50",
"1500000US490351135201","Block Group 1, Census Tract 1135.20, Salt Lake County, Utah","734","82","252","90","62","55","190","86","94","49","37","30","57","42","274","99","145","64","77","72","46","45","6","10","114","52","37","33","8","12","23","25","46","34",
"1500000US490351135202","Block Group 2, Census Tract 1135.20, Salt Lake County, Utah","617","93","351","89","123","61","228","71","42","47","33","43","9","19","146","80","35","24","24","29","87","66","0","11","78","68","13","21","0","11","12","19","53","61",
"1500000US490351135211","Block Group 1, Census Tract 1135.21, Salt Lake County, Utah","611","106","390","96","189","70","201","69","37","35","14","23","23","27","97","52","37","28","26","38","34","26","0","11","87","58","43","41","18","24","26","33","0","11",
"1500000US490351135212","Block Group 2, Census Tract 1135.21, Salt Lake County, Utah","395","77","272","78","166","72","106","50","0","11","0","11","0","11","91","55","24","23","33","48","34","32","0","11","32","26","15","16","9","17","8","12","0","11",
"1500000US490351135213","Block Group 3, Census Tract 1135.21, Salt Lake County, Utah","437","94","201","62","80","47","121","48","12","18","12","18","0","11","98","64","17","18","40","51","41","35","0","11","126","85","94","78","0","11","25","27","7","11",
"1500000US490351135214","Block Group 4, Census Tract 1135.21, Salt Lake County, Utah","413","98","170","84","82","76","88","37","41","41","41","41","0","11","118","85","6","10","74","59","38","58","0","11","84","62","43","49","0","11","41","37","0","11",
"1500000US490351135221","Block Group 1, Census Tract 1135.22, Salt Lake County, Utah","511","63","285","67","136","61","149","45","13","19","0","11","13","19","113","59","85","53","9","15","14","15","5","10","100","47","25","23","0","11","75","47","0","11",
"1500000US490351135222","Block Group 2, Census Tract 1135.22, Salt Lake County, Utah","560","68","300","69","74","37","226","66","73","61","0","11","73","61","119","55","44","26","26","35","18","20","31","36","68","38","33","25","0","11","30","27","5","9",
"1500000US490351135231","Block Group 1, Census Tract 1135.23, Salt Lake County, Utah","473","86","269","84","121","59","148","59","20","21","8","13","12","18","47","30","29","22","6","10","12","18","0","11","137","76","129","76","8","13","0","11","0","11",
"1500000US490351135232","Block Group 2, Census Tract 1135.23, Salt Lake County, Utah","306","78","124","52","49","41","75","40","83","66","43","48","40","44","61","41","32","31","7","12","22","22","0","11","38","29","11","18","12","19","15","19","0","11",
"1500000US490351135233","Block Group 3, Census Tract 1135.23, Salt Lake County, Utah","587","106","289","72","162","79","127","46","66","69","33","49","33","51","108","72","11","17","58","54","39","47","0","11","124","65","77","53","0","11","47","37","0","11",
"1500000US490351135234","Block Group 4, Census Tract 1135.23, Salt Lake County, Utah","428","87","236","87","111","49","125","69","14","21","7","16","7","12","129","74","19","23","52","53","58","63","0","11","49","38","19","20","30","32","0","11","0","11",
"1500000US490351135251","Block Group 1, Census Tract 1135.25, Salt Lake County, Utah","314","67","225","60","110","50","115","48","8","12","0","11","8","12","39","38","8","12","22","33","9","14","0","11","42","36","14","17","14","22","14","23","0","11",
"1500000US490351135252","Block Group 2, Census Tract 1135.25, Salt Lake County, Utah","1581","107","1225","125","798","131","427","85","115","64","34","43","81","52","148","68","37","31","36","37","75","49","0","16","93","58","23","27","20","32","21","20","29","31",
"1500000US490351135261","Block Group 1, Census Tract 1135.26, Salt Lake County, Utah","671","89","417","105","245","102","172","77","104","69","31","38","73","59","86","52","0","11","47","40","39","36","0","11","64","53","50","50","0","11","7","10","7","11",
"1500000US490351135262","Block Group 2, Census Tract 1135.26, Salt Lake County, Utah","460","92","263","92","111","64","152","66","72","70","72","70","0","11","71","52","9","14","62","53","0","11","0","11","54","42","8","13","16","17","30","38","0","11",
"1500000US490351135263","Block Group 3, Census Tract 1135.26, Salt Lake County, Utah","272","65","194","54","116","45","78","46","9","15","9","15","0","11","17","19","17","19","0","11","0","11","0","11","52","54","0","11","52","54","0","11","0","11",
"1500000US490351135271","Block Group 1, Census Tract 1135.27, Salt Lake County, Utah","521","87","345","81","129","54","216","80","39","40","29","45","10","16","79","61","10","14","52","53","17","21","0","11","58","40","30","26","0","11","7","11","21","30",
"1500000US490351135272","Block Group 2, Census Tract 1135.27, Salt Lake County, Utah","311","85","170","62","80","42","90","49","42","52","42","52","0","11","42","31","11","19","10","17","21","24","0","11","57","47","18","19","7","13","32","41","0","11",
"1500000US490351135273","Block Group 3, Census Tract 1135.27, Salt Lake County, Utah","465","90","215","74","68","38","147","74","11","17","0","11","11","17","94","68","12","18","0","11","82","66","0","11","145","65","87","55","10","17","48","49","0","11",
"1500000US490351135281","Block Group 1, Census Tract 1135.28, Salt Lake County, Utah","578","96","480","105","322","104","158","64","37","34","31","35","6","10","38","34","9","14","0","11","29","32","0","11","23","25","0","11","4","9","11","18","8","13",
"1500000US490351135282","Block Group 2, Census Tract 1135.28, Salt Lake County, Utah","372","84","224","77","99","50","125","57","53","50","29","42","24","28","52","40","15","22","0","11","37","33","0","11","43","53","9","14","34","52","0","11","0","11",
"1500000US490351135283","Block Group 3, Census Tract 1135.28, Salt Lake County, Utah","507","89","409","92","214","81","195","58","0","11","0","11","0","11","79","67","9","15","24","27","46","59","0","11","19","23","12","20","0","11","7","13","0","11",
"1500000US490351135321","Block Group 1, Census Tract 1135.32, Salt Lake County, Utah","496","89","367","79","126","61","241","68","59","52","50","53","9","14","54","33","27","26","21","24","6","10","0","11","16","18","16","18","0","11","0","11","0","11",
"1500000US490351135322","Block Group 2, Census Tract 1135.32, Salt Lake County, Utah","519","89","310","74","48","37","262","70","20","21","8","13","12","19","88","51","88","51","0","11","0","11","0","11","101","57","16","22","52","53","22","31","11","17",
"1500000US490351135331","Block Group 1, Census Tract 1135.33, Salt Lake County, Utah","809","94","504","92","197","62","307","81","37","32","15","20","22","29","152","57","84","58","35","26","33","25","0","11","116","73","109","73","0","11","0","11","7","11",
"1500000US490351135332","Block Group 2, Census Tract 1135.33, Salt Lake County, Utah","320","66","208","53","86","45","122","37","0","11","0","11","0","11","94","51","8","12","31","37","55","33","0","11","18","21","11","16","0","11","7","12","0","11",
"1500000US490351135333","Block Group 3, Census Tract 1135.33, Salt Lake County, Utah","371","71","224","49","65","38","159","44","0","11","0","11","0","11","52","47","33","51","0","11","10","18","9","14","95","65","38","36","27","38","30","41","0","11",
"1500000US490351135341","Block Group 1, Census Tract 1135.34, Salt Lake County, Utah","1176","101","901","117","588","104","313","78","131","84","113","80","18","20","68","53","53","50","15","19","0","11","0","11","76","55","54","51","9","16","13","16","0","11",
"1500000US490351135342","Block Group 2, Census Tract 1135.34, Salt Lake County, Utah","862","89","718","112","430","105","288","101","8","13","0","11","8","13","57","39","16","23","17","20","19","22","5","11","79","54","62","50","17","21","0","11","0","11",
"1500000US490351135351","Block Group 1, Census Tract 1135.35, Salt Lake County, Utah","2071","77","1639","126","1030","121","609","113","167","89","82","68","85","62","137","58","49","35","38","36","50","34","0","16","128","72","22","25","73","66","33","32","0","16",
"1500000US490351135361","Block Group 1, Census Tract 1135.36, Salt Lake County, Utah","641","106","425","121","259","92","166","65","41","41","17","25","24","27","118","78","38","29","9","16","71","70","0","11","57","43","11","15","0","11","46","40","0","11",
"1500000US490351135362","Block Group 2, Census Tract 1135.36, Salt Lake County, Utah","443","101","144","64","70","56","74","41","158","94","117","85","41","45","62","47","12","18","6","10","44","44","0","11","79","63","25","39","0","11","14","17","40","46",
"1500000US490351135371","Block Group 1, Census Tract 1135.37, Salt Lake County, Utah","441","83","240","75","56","49","184","50","45","39","13","21","32","35","71","47","44","38","0","11","27","29","0","11","85","55","26","30","6","11","53","45","0","11",
"1500000US490351135372","Block Group 2, Census Tract 1135.37, Salt Lake County, Utah","561","75","380","66","138","47","242","67","22","23","6","11","16","19","69","43","40","37","0","11","29","26","0","11","90","57","65","58","0","11","20","23","5","9",
"1500000US490351135381","Block Group 1, Census Tract 1135.38, Salt Lake County, Utah","433","63","246","47","148","46","98","33","16","14","7","10","9","9","147","54","46","32","44","46","57","22","0","11","24","20","12","13","10","14","0","11","2","9",
"1500000US490351135382","Block Group 2, Census Tract 1135.38, Salt Lake County, Utah","375","66","245","58","118","52","127","47","22","17","0","11","22","17","42","27","8","10","10","14","24","20","0","11","66","40","38","32","7","11","21","26","0","11",
"1500000US490351135391","Block Group 1, Census Tract 1135.39, Salt Lake County, Utah","555","79","417","76","203","66","214","50","54","49","49","49","5","9","65","43","0","11","19","25","46","36","0","11","19","20","14","17","0","11","5","10","0","11",
"1500000US490351135392","Block Group 2, Census Tract 1135.39, Salt Lake County, Utah","677","94","470","109","235","102","235","77","79","56","33","32","46","45","82","47","31","24","33","37","10","17","8","13","46","46","0","11","6","11","5","8","35","46",
"1500000US490351136001","Block Group 1, Census Tract 1136, Salt Lake County, Utah","506","86","291","78","193","72","98","44","34","42","34","42","0","11","137","75","17","19","109","73","11","17","0","11","44","32","8","13","19","22","17","20","0","11",
"1500000US490351136002","Block Group 2, Census Tract 1136, Salt Lake County, Utah","212","57","82","44","34","28","48","36","39","37","0","11","39","37","74","51","35","40","9","14","30","30","0","11","17","20","10","15","0","11","7","13","0","11",
"1500000US490351136003","Block Group 3, Census Tract 1136, Salt Lake County, Utah","467","80","215","83","88","60","127","56","37","30","0","11","37","30","94","50","14","18","33","33","47","35","0","11","121","66","55","51","9","14","57","43","0","11",
"1500000US490351136004","Block Group 4, Census Tract 1136, Salt Lake County, Utah","373","76","203","72","106","69","97","47","46","35","28","27","18","20","74","50","34","34","0","11","40","34","0","11","50","45","13","15","28","42","9","14","0","11",
"1500000US490351137011","Block Group 1, Census Tract 1137.01, Salt Lake County, Utah","511","114","288","108","119","71","169","85","45","58","37","56","8","15","54","37","16","19","9","16","29","33","0","11","124","53","37","31","12","20","75","49","0","11",
"1500000US490351137012","Block Group 2, Census Tract 1137.01, Salt Lake County, Utah","272","90","105","51","65","46","40","27","23","25","11","18","12","18","125","71","42","36","22","26","61","59","0","11","19","20","19","20","0","11","0","11","0","11",
"1500000US490351137013","Block Group 3, Census Tract 1137.01, Salt Lake County, Utah","325","88","198","71","105","60","93","48","28","38","0","11","28","38","56","62","0","11","40","60","7","13","9","15","43","36","30","34","0","11","13","24","0","11",
"1500000US490351137021","Block Group 1, Census Tract 1137.02, Salt Lake County, Utah","367","54","226","54","122","38","104","39","11","12","0","11","11","12","90","42","18","15","18","16","54","39","0","11","40","24","25","18","0","11","10","12","5","8",
"1500000US490351137022","Block Group 2, Census Tract 1137.02, Salt Lake County, Utah","407","52","235","49","109","35","126","46","57","38","7","11","50","37","76","31","18","13","6","9","35","21","17","18","39","28","20","13","0","11","19","25","0","11",
"1500000US490351138011","Block Group 1, Census Tract 1138.01, Salt Lake County, Utah","471","92","238","84","119","72","119","41","109","68","52","54","57","46","76","62","0","11","76","62","0","11","0","11","48","39","9","15","19","29","9","15","11","17",
"1500000US490351138012","Block Group 2, Census Tract 1138.01, Salt Lake County, Utah","406","78","268","77","153","73","115","55","42","53","42","53","0","11","87","61","28","35","9","15","50","50","0","11","9","14","9","14","0","11","0","11","0","11",
"1500000US490351138013","Block Group 3, Census Tract 1138.01, Salt Lake County, Utah","244","49","145","48","50","26","95","42","0","11","0","11","0","11","75","42","24","29","24","25","27","24","0","11","24","24","0","11","9","16","15","18","0","11",
"1500000US490351138014","Block Group 4, Census Tract 1138.01, Salt Lake County, Utah","265","73","176","65","98","61","78","41","0","11","0","11","0","11","31","28","13","20","0","11","18","20","0","11","58","57","45","53","0","11","13","18","0","11",
"1500000US490351138021","Block Group 1, Census Tract 1138.02, Salt Lake County, Utah","414","76","233","67","158","65","75","32","0","11","0","11","0","11","103","65","33","35","52","55","18","19","0","11","78","41","29","25","16","19","15","17","18","19",
"1500000US490351138022","Block Group 2, Census Tract 1138.02, Salt Lake County, Utah","454","68","260","64","123","55","137","54","21","23","15","20","6","10","124","63","57","37","30","44","29","26","8","13","49","37","21","19","0","11","22","28","6","12",
"1500000US490351138023","Block Group 3, Census Tract 1138.02, Salt Lake County, Utah","287","77","172","70","129","67","43","32","19","20","19","20","0","11","71","55","17","19","48","49","6","11","0","11","25","22","17","18","0","11","8","13","0","11",
"1500000US490351138031","Block Group 1, Census Tract 1138.03, Salt Lake County, Utah","444","124","303","120","177","101","126","85","11","18","11","18","0","11","115","70","30","36","53","63","32","36","0","11","15","25","15","25","0","11","0","11","0","11",
"1500000US490351138032","Block Group 2, Census Tract 1138.03, Salt Lake County, Utah","1062","158","924","157","505","151","419","158","0","11","0","11","0","11","106","89","13","21","48","75","45","48","0","11","32","30","32","30","0","11","0","11","0","11",
"1500000US490351138033","Block Group 3, Census Tract 1138.03, Salt Lake County, Utah","694","162","385","151","324","150","61","36","37","58","37","58","0","11","188","115","97","91","16","27","61","82","14","23","84","88","15","24","69","84","0","11","0","11",
"1500000US490351139031","Block Group 1, Census Tract 1139.03, Salt Lake County, Utah","922","97","674","106","371","96","303","82","79","67","79","67","0","11","123","57","52","43","41","45","30","26","0","11","46","29","37","27","0","11","9","14","0","11",
"1500000US490351139032","Block Group 2, Census Tract 1139.03, Salt Lake County, Utah","496","102","288","84","80","56","208","68","7","11","7","11","0","11","145","70","78","41","52","54","7","11","8","12","56","37","28","21","0","11","28","33","0","11",
"1500000US490351139041","Block Group 1, Census Tract 1139.04, Salt Lake County, Utah","262","68","191","69","100","66","91","43","7","12","0","11","7","12","35","30","10","16","16","20","9","14","0","11","29","48","0","11","29","48","0","11","0","11",
"1500000US490351139042","Block Group 2, Census Tract 1139.04, Salt Lake County, Utah","264","78","170","72","56","55","114","46","19","22","11","18","8","12","36","30","17","19","0","11","19","22","0","11","39","45","39","45","0","11","0","11","0","11",
"1500000US490351139043","Block Group 3, Census Tract 1139.04, Salt Lake County, Utah","314","71","214","73","108","66","106","52","19","21","0","11","19","21","52","40","8","13","35","35","9","16","0","11","29","43","0","11","0","11","29","43","0","11",
"1500000US490351139044","Block Group 4, Census Tract 1139.04, Salt Lake County, Utah","770","120","402","104","250","86","152","68","82","60","0","11","82","60","166","72","93","52","35","33","38","49","0","11","120","69","72","60","37","31","0","11","11","18",
"1500000US490351139051","Block Group 1, Census Tract 1139.05, Salt Lake County, Utah","481","115","340","108","238","96","102","60","10","15","0","11","10","15","53","49","11","17","21","32","21","32","0","11","78","54","9","15","21","22","17","17","31","47",
"1500000US490351139052","Block Group 2, Census Tract 1139.05, Salt Lake County, Utah","496","84","242","60","143","57","99","48","21","34","21","34","0","11","180","74","30","47","97","61","53","40","0","11","53","42","21","24","13","15","19","30","0","11",
"1500000US490351139053","Block Group 3, Census Tract 1139.05, Salt Lake County, Utah","458","80","271","75","137","54","134","62","21","26","21","26","0","11","130","63","11","18","11","17","108","60","0","11","36","26","14","22","0","11","22","21","0","11",
"1500000US490351139054","Block Group 4, Census Tract 1139.05, Salt Lake County, Utah","479","86","229","71","114","53","115","49","53","49","37","43","16","24","148","68","64","45","28","40","48","50","8","14","49","45","0","11","0","11","19","21","30","38",
"1500000US490351139061","Block Group 1, Census Tract 1139.06, Salt Lake County, Utah","751","107","353","90","224","85","129","63","97","64","34","35","63","58","192","81","99","54","68","61","25","28","0","11","109","72","103","68","0","11","6","12","0","11",
"1500000US490351139062","Block Group 2, Census Tract 1139.06, Salt Lake County, Utah","393","75","100","52","56","42","44","31","92","53","14","21","78","51","118","65","58","43","37","45","23","29","0","11","83","55","79","54","0","11","4","8","0","11",
"1500000US490351139063","Block Group 3, Census Tract 1139.06, Salt Lake County, Utah","308","74","100","53","16","22","84","48","42","40","21","34","21","19","103","47","69","46","0","11","34","24","0","11","63","35","37","25","0","11","14","16","12","18",
"1500000US490351139071","Block Group 1, Census Tract 1139.07, Salt Lake County, Utah","1366","153","917","162","677","151","240","101","80","74","71","71","9","19","248","130","127","96","59","69","52","65","10","17","121","92","89","86","15","23","17","31","0","16",
"1500000US490351139072","Block Group 2, Census Tract 1139.07, Salt Lake County, Utah","321","93","175","62","105","53","70","46","12","20","0","11","12","20","108","82","10","17","29","45","69","77","0","11","26","33","13","22","0","11","0","11","13","22",
"1500000US490351139073","Block Group 3, Census Tract 1139.07, Salt Lake County, Utah","471","85","182","100","80","70","102","76","107","97","64","71","43","62","129","62","84","47","13","22","27","33","5","17","53","40","23","30","0","11","30","34","0","11",
"1500000US490351140001","Block Group 1, Census Tract 1140, Salt Lake County, Utah","1640","134","422","93","46","35","376","83","96","55","0","11","96","55","457","124","414","122","0","11","23","24","20","22","665","141","613","140","0","11","15","16","37","32",
"1500000US490351141001","Block Group 1, Census Tract 1141, Salt Lake County, Utah","828","96","213","53","92","37","121","49","94","47","0","11","94","47","179","59","147","57","13","14","6","9","13","15","342","93","252","91","0","11","8","12","82","52",
"1500000US490351141002","Block Group 2, Census Tract 1141, Salt Lake County, Utah","498","61","302","49","124","37","178","47","31","24","0","11","31","24","121","44","91","36","12","14","13","18","5","9","44","33","44","33","0","11","0","11","0","11",
"1500000US490351142001","Block Group 1, Census Tract 1142, Salt Lake County, Utah","877","93","482","85","151","51","331","82","42","40","26","34","16","18","221","74","116","50","58","50","47","34","0","11","132","66","72","45","8","11","6","10","46","52",
"1500000US490351142002","Block Group 2, Census Tract 1142, Salt Lake County, Utah","823","90","586","77","298","59","288","63","55","44","8","12","47","45","82","47","18","28","47","36","10","15","7","11","100","48","51","39","9","14","22","23","18","20",
"1500000US490351143001","Block Group 1, Census Tract 1143, Salt Lake County, Utah","1308","325","682","283","390","218","292","197","216","239","23","39","193","237","355","171","161","113","145","125","49","61","0","11","55","66","31","50","0","11","0","11","24","41",
